bottle_id_pub,biosample,run,bioproject,gbp,library_strategy,library_selection,model,sample_name,taxon_name,experiment_accession,experiment_title,library_name,library_source,library_layout,platform,submitter,study_accession,study_alias,study_centre_project_name,organisation,organisation_department,organisation_institution,organisation_street,organisation_city,organisation_country,organisation_contact_name,organisation_contact_email,sample_description,sample_alias,sample_accession,sample_title,collection_date,depth,env_biome,env_feature,env_material,geo_loc_name,geotraces_section,cruise_id,cruise_station,bottle_id,biosamplemodel,study_title,design_description,study_abstract,study_links,number_of_runs_for_sample,spots,bases,run_size,published,read1_length_average,read1_length_stdev,read2_length_average,read2_length_stdev,isolation_source,year,month,day,time,cruise_bodc,station_bodc,type_bodc,yyyy_mm_ddthh_mm_ss_sss_bodc,longitude_degrees_east_bodc,latitude_degrees_north_bodc,bot_depth_m_bodc,operators_cruise_name_bodc,ship_name_bodc,period_bodc,chief_scientist_bodc,geotraces_scientist_bodc,cruise_aliases_bodc,cruise_information_link_bodc,bodc_cruise_number_bodc,ctdprs_t_value_sensor_dbar_bodc,qv_seadatanet_bodc,depth_m_bodc,rosette_bottle_number_bodc,geotraces_sample_id_bodc,bottle_flag_bodc,cast_identifier_bodc,sampling_device_bodc,bodc_event_number_bodc,ncbi_metagenome_biosample_accession_bodc,ncbi_single_cell_genome_bioproject_accession_bodc,ncbi_16s_18s_rrna_gene_biosample_accession_bodc,embl_ebi_metagenome_mgnify_analysis_accession_bodc,temperature_degC,salinity_pss,salinity_d_conc_bottle_bodc,cfc_11_d_conc_bottle_pmol_kg_bodc,cfc_12_d_conc_bottle_pmol_kg_bodc,cfc113_d_conc_bottle_pmol_kg_bodc,sf6_d_conc_bottle_fmol_kg_bodc,he_d_conc_bottle_nmol_kg_bodc,ne_d_conc_bottle_nmol_kg_bodc,oxygen_d_conc_bottle_umol_kg_bodc,oxygen_umolKg,phosphate_umolKg,phosphate_ll_d_conc_fish_umol_kg_bodc,silicate_umolKg,nitrate_umolKg,nitrate_ll_d_conc_fish_umol_kg_bodc,nitrite_umolKg,nitrite_ll_d_conc_fish_umol_kg_bodc,no2_no3_d_conc_bottle_umol_kg_bodc,talk_d_conc_bottle_umol_kg_bodc,dic_umolKg,doc_umolKg,tdn_d_conc_bottle_umol_kg_bodc,chla_ngL,chlb_ngL,chlc_ngL,dv_chl_a_hplc_tp_conc_bottle_ng_liter_bodc,qv_odv_sample_bodc,size_frac_low,size_frac_up,size_frac,samp_size,samp_vol_we_dna_ext,latitude,longitude,lat_lon,layer,local_time,environmental_package
237607,SAMN07136914,SRR5788033,PRJNA385854,7.48,WGS,RANDOM,NextSeq 550,S0452,marine metagenome,SRX2974699,"Marine metagenome, Atlantic Ocean, 34.62898 S 17.06995 E, 60.9m",S0452,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0452,SRS2329707,,2010-10-19,60.9,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,1,237607,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,24932198,7479659400,2949782029,2018-05-01 00:39:36,150,0,150,0,"",2010,10,19,06:14:00,GA10,Station 1,B,2010-10-19T03:01:18,17.0538,-34.6197,2624,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,61.55,0,60.9,14,52,No problem reported (0),CTD005_S,CTD,761122,SAMN07136914,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00454606,17.025101,35.4403,35.440201,,,,,,,,232.160721,0.341283,,4.024868,,,0.126829,,2.545659,,,,,0,0,0,0,1,0.22,,0.22-NA,500,100,-34.62898,17.06995,-34.62898 17.06995,,,water
237613,SAMN07136913,SRR5788032,PRJNA385854,6.453,WGS,RANDOM,NextSeq 550,S0451,marine metagenome,SRX2974700,"Marine metagenome, Atlantic Ocean, 34.62898 S 17.06995 E, 51.4m",S0451,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0451,SRS2329710,,2010-10-19,51.4,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,1,237613,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,21510615,6453184500,2522674614,2018-05-01 00:39:36,150,0,150,0,"",2010,10,19,06:14:00,GA10,Station 1,B,2010-10-19T03:01:18,17.0538,-34.6197,2624,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,51.8,0,51.4,20,53,No problem reported (0),CTD005_S,CTD,761122,SAMN07136913,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00454607,17.5371,35.4758,35.477798,,,,,,,,238.945557,0.243108,,3.018273,,,0.107317,,1.033561,,,,,310.010864,35.851776,0,0,1,0.22,,0.22-NA,500,100,-34.62898,17.06995,-34.62898 17.06995,,,water
237614,SAMN07136912,SRR5788136,PRJNA385854,3.815,WGS,RANDOM,NextSeq 550,S0450,marine metagenome,SRX2974596,"Marine metagenome, Atlantic Ocean, 34.62898 S 17.06995 E, 40.8m",S0450,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0450,SRS2329604,,2010-10-19,40.8,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,1,237614,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,12717788,3815336400,1630551775,2018-05-01 00:39:34,150,0,150,0,"",2010,10,19,06:14:00,GA10,Station 1,B,2010-10-19T03:01:18,17.0538,-34.6197,2624,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,41.1,0,40.8,21,54,No problem reported (0),CTD005_S,CTD,761122,SAMN07136912,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463957,17.6814,35.477901,35.479301,,,,,,,,240.457031,0.211283,,2.704946,,,0.097561,,0.825561,,,,,427.251343,43.129181,0,0,1,0.22,,0.22-NA,500,100,-34.62898,17.06995,-34.62898 17.06995,,,water
237615,SAMN07136911,SRR5788137,PRJNA385854,5.393,WGS,RANDOM,NextSeq 550,S0449,marine metagenome,SRX2974595,"Marine metagenome, Atlantic Ocean, 34.62898 S 17.06995 E, 31.2m",S0449,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0449,SRS2329602,,2010-10-19,31.2,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,1,237615,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,17977059,5393117700,2136587073,2018-05-01 00:39:34,150,0,150,0,"",2010,10,19,06:14:00,GA10,Station 1,B,2010-10-19T03:01:18,17.0538,-34.6197,2624,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,31.5,0,31.2,22,55,No problem reported (0),CTD005_S,CTD,761122,SAMN07136911,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463950,17.7146,35.4781,35.4804,,,,,,,,241.795517,0.198424,,2.527854,,,0.078049,,0.69278,,,,,425.294769,38.069996,0,0,1,0.22,,0.22-NA,500,100,-34.62898,17.06995,-34.62898 17.06995,,,water
237616,SAMN07136910,SRR5788130,PRJNA385854,7.189,WGS,RANDOM,NextSeq 550,S0448,marine metagenome,SRX2974602,"Marine metagenome, Atlantic Ocean, 34.62898 S 17.06995 E, 21.1m",S0448,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0448,SRS2329611,,2010-10-19,21.1,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,1,237616,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,23963719,7189115700,2806127378,2018-05-01 00:39:34,150,0,150,0,"",2010,10,19,06:14:00,GA10,Station 1,B,2010-10-19T03:01:18,17.0538,-34.6197,2624,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,21.3,0,21.1,23,56,No problem reported (0),CTD005_S,CTD,761122,SAMN07136910,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463273,17.9151,35.485699,35.4869,,,,,,,,241.670029,0.190127,,2.707951,,,0.078049,,0.600195,,,,,291.558777,0,20.553082,0,1,0.22,,0.22-NA,500,100,-34.62898,17.06995,-34.62898 17.06995,,,water
237617,SAMN07136909,SRR5788131,PRJNA385854,6.15,WGS,RANDOM,NextSeq 550,S0447,marine metagenome,SRX2974601,"Marine metagenome, Atlantic Ocean, 34.62898 S 17.06995 E, 6.1m",S0447,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0447,SRS2329609,,2010-10-19,6.1,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,1,237617,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,20500870,6150261000,2398121349,2018-05-01 00:39:34,150,0,150,0,"",2010,10,19,06:14:00,GA10,Station 1,B,2010-10-19T03:01:18,17.0538,-34.6197,2624,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,6.15,0,6.1,24,57,No problem reported (0),CTD005_S,CTD,761122,SAMN07136909,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463961,17.9508,35.486301,35.4884,,,,,,,,241.236511,0.177006,,2.800312,,,0.009756,,0.601854,,,,,300.274872,0,0,0,1,0.22,,0.22-NA,500,100,-34.62898,17.06995,-34.62898 17.06995,,,water
237655,SAMN07136919,SRR5788026,PRJNA385854,10.019,WGS,RANDOM,NextSeq 550,S0457,marine metagenome,SRX2974706,"Marine metagenome, Atlantic Ocean, 35.36689 S 14.90645 E, 81.5m",S0457,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0457,SRS2329712,,2010-10-20,81.5,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,2,237655,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,33396452,10018935600,3732212245,2018-05-01 00:39:36,150,0,150,0,"",2010,10,20,10:08:00,GA10,Station 2,B,2010-10-20T06:17:09,14.9537,-35.4147,4693,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,82.2,0,81.5,14,109,No problem reported (0),CTD008_S,CTD,761128,SAMN07136919,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00454612,17.8179,35.5723,35.569302,,,,,,,233.18634,230.959473,0.249307,,3.109883,,,0.341463,,2.007707,,,,,144.719711,0,3.59317,0,1,0.22,,0.22-NA,500,100,-35.36689,14.90645,-35.36689 14.90645,,,water
237656,SAMN07136918,SRR5788029,PRJNA385854,5.621,WGS,RANDOM,NextSeq 550,S0456,marine metagenome,SRX2974703,"Marine metagenome, Atlantic Ocean, 35.36689 S 14.90645 E, 61.4m",S0456,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0456,SRS2329713,,2010-10-20,61.4,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,2,237656,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,18737160,5621148000,2195679830,2018-05-01 00:39:36,150,0,150,0,"",2010,10,20,10:08:00,GA10,Station 2,B,2010-10-20T06:17:09,14.9537,-35.4147,4693,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,61.8,0,61.4,15,110,No problem reported (0),CTD008_S,CTD,761128,SAMN07136918,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00454610,17.8419,35.573601,35.5737,,,,,,,235.62146,233.470016,0.229753,,2.97801,,,0.282927,,1.671024,,,,,221.153702,0,0,0,1,0.22,,0.22-NA,500,100,-35.36689,14.90645,-35.36689 14.90645,,,water
237662,SAMN07136917,SRR5788028,PRJNA385854,8.479,WGS,RANDOM,NextSeq 550,S0455,marine metagenome,SRX2974704,"Marine metagenome, Atlantic Ocean, 35.36689 S 14.90645 E, 51.1m",S0455,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0455,SRS2329714,,2010-10-20,51.1,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,2,237662,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,28264789,8479436700,3293653068,2018-05-01 00:39:36,150,0,150,0,"",2010,10,20,10:08:00,GA10,Station 2,B,2010-10-20T06:17:09,14.9537,-35.4147,4693,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,51.65,0,51.1,21,,No problem reported (0),CTD008_S,CTD,761128,SAMN07136917,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452471,17.9447,35.5811,,,,,,,,,237.245865,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-35.36689,14.90645,-35.36689 14.90645,,,water
237663,SAMN07136916,SRR5788031,PRJNA385854,9.299,WGS,RANDOM,NextSeq 550,S0454,marine metagenome,SRX2974701,"Marine metagenome, Atlantic Ocean, 35.36689 S 14.90645 E, 21.3m",S0454,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0454,SRS2329709,,2010-10-20,21.3,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,2,237663,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,30995468,9298640400,3806112277,2018-05-01 00:39:36,150,0,150,0,"",2010,10,20,10:08:00,GA10,Station 2,B,2010-10-20T06:17:09,14.9537,-35.4147,4693,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,21.45,0,21.3,22,112,No problem reported (0),CTD008_S,CTD,761128,SAMN07136916,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00454608,17.941299,35.580399,35.582298,,,,,,,241.035126,237.829269,0.180624,,2.63402,,,0.17561,,0.982732,,,,,310.62207,0,0,0,1,0.22,,0.22-NA,500,100,-35.36689,14.90645,-35.36689 14.90645,,,water
237665,SAMN07136915,SRR5788030,PRJNA385854,11.224,WGS,RANDOM,NextSeq 550,S0453,marine metagenome,SRX2974702,"Marine metagenome, Atlantic Ocean, 35.36689 S 14.90645 E, 6.4m",S0453,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0453,SRS2329711,,2010-10-20,6.4,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,2,237665,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,37413305,11223991500,4293761243,2018-05-01 00:39:36,150,0,150,0,"",2010,10,20,10:08:00,GA10,Station 2,B,2010-10-20T06:17:09,14.9537,-35.4147,4693,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,6.45,0,6.4,24,114,No problem reported (0),CTD008_S,CTD,761128,SAMN07136915,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452425,17.943501,35.581501,,,,,,,,238.128784,237.96434,0.167827,,2.650527,,,0.165854,,0.931024,,,,,346.806519,0,19.224201,0,1,0.22,,0.22-NA,500,100,-35.36689,14.90645,-35.36689 14.90645,,,water
237697,SAMN07136925,SRR5788444,PRJNA385854,0.909,WGS,RANDOM,NextSeq 550,S0463,marine metagenome,SRX2974768,"Marine metagenome, Atlantic Ocean, 36.48458 S 13.276 E, 81.5m",S0463,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0463,SRS2329778,,2010-10-23,81.5,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,3,237697,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,3030493,909147900,395097896,2018-05-01 00:39:38,150,0,150,0,"",2010,10,23,03:39:00,GA10,Station 3,B,2010-10-23T07:54:51,13.2601,-36.4688,4929,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,82.1,0,81.5,15,153,No problem reported (0),CTD011_S,CTD,761134,SAMN07136925,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452648,12.0505,34.921501,34.922901,,,,,,,,249.415161,0.66821,,3.055161,,,0.136585,,7.554927,,,,,279.283905,0,0,15.092328,1,0.22,,0.22-NA,500,100,-36.48458,13.276,-36.48458 13.276,,,water
237698,SAMN07136924,SRR5788445,PRJNA385854,6.431,WGS,RANDOM,NextSeq 550,S0462,marine metagenome,SRX2974767,"Marine metagenome, Atlantic Ocean, 36.48458 S 13.276 E, 59.8m",S0462,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0462,SRS2329775,,2010-10-23,59.8,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,3,237698,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,21437570,6431271000,2513878537,2018-05-01 00:39:38,150,0,150,0,"",2010,10,23,03:39:00,GA10,Station 3,B,2010-10-23T07:54:51,13.2601,-36.4688,4929,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,60.55,0,59.8,16,154,No problem reported (0),CTD011_S,CTD,761134,SAMN07136924,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452638,12.4783,34.965302,34.966599,,,,,,,266.071228,261.836304,0.488162,,2.321444,,,0.136585,,4.479024,2306.899902,2091.899902,,,,,,,1,0.22,,0.22-NA,500,100,-36.48458,13.276,-36.48458 13.276,,,water
237700,SAMN07136923,SRR5788446,PRJNA385854,6.634,WGS,RANDOM,NextSeq 550,S0461,marine metagenome,SRX2974766,"Marine metagenome, Atlantic Ocean, 36.48458 S 13.276 E, 50.2m",S0461,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0461,SRS2329774,,2010-10-23,50.2,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,3,237700,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,22114386,6634315800,2607785910,2018-05-01 00:39:38,150,0,150,0,"",2010,10,23,03:39:00,GA10,Station 3,B,2010-10-23T07:54:51,13.2601,-36.4688,4929,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,50.35,0,50.2,18,156,No problem reported (0),CTD011_S,CTD,761134,SAMN07136923,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452637,12.624,34.996399,34.9991,,,,,,,264.842926,261.469025,0.475621,,2.341385,,,0.136585,,4.292976,2313,2087,,,321.077759,0,0,11.18438,1,0.22,,0.22-NA,500,100,-36.48458,13.276,-36.48458 13.276,,,water
237702,SAMN07136922,SRR5788035,PRJNA385854,7.33,WGS,RANDOM,NextSeq 550,S0460,marine metagenome,SRX2974697,"Marine metagenome, Atlantic Ocean, 36.48458 S 13.276 E, 21.1m",S0460,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0460,SRS2329706,,2010-10-23,21.1,ocean_biome,ocean,water,Atlantic Ocean,GA10,D357,3,237702,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,24432069,7329620700,2858044848,2018-05-01 00:39:36,150,0,150,0,"",2010,10,23,03:39:00,GA10,Station 3,B,2010-10-23T07:54:51,13.2601,-36.4688,4929,D357,RRS Discovery,18/10/2010 - 22/11/2010,Henderson Gideon,Henderson Gideon,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/9956/,9956,21.35,0,21.1,20,158,No problem reported (0),CTD011_S,CTD,761134,SAMN07136922,"","",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00454605,12.9998,35.0755,35.077301,,,,,,,261.831207,258.693542,0.454114,,2.433063,,,0.146341,,3.980488,,2083.199951,,,146.191681,0,0,0,1,0.22,,0.22-NA,500,100,-36.48458,13.276,-36.48458 13.276,,,water
